WST LHY LHR LHP LKP LAP LAR RHY RHR RHP RKP RAP RAR 
0.000000 0.000000 0.000000 0.347118 0.693869 0.346751 0.000000 0.000000 0.000000 0.347118 0.693869 0.346751 0.000000 
0.000000 0.000000 0.000000 0.349160 0.697951 0.348790 0.000000 0.000000 0.000000 0.349160 0.697951 0.348790 0.000000 
0.000000 0.000000 0.000000 0.351202 0.702032 0.350830 0.000000 0.000000 0.000000 0.351202 0.702032 0.350830 0.000000 
0.000000 0.000000 0.000000 0.353244 0.706114 0.352870 0.000000 0.000000 0.000000 0.353244 0.706114 0.352870 0.000000 
0.000000 0.000000 0.000000 0.355286 0.710195 0.354910 0.000000 0.000000 0.000000 0.355286 0.710195 0.354910 0.000000 
0.000000 0.000000 0.000000 0.357328 0.714277 0.356949 0.000000 0.000000 0.000000 0.357328 0.714277 0.356949 0.000000 
0.000000 0.000000 0.000000 0.359370 0.718359 0.358989 0.000000 0.000000 0.000000 0.359370 0.718359 0.358989 0.000000 
0.000000 0.000000 0.000000 0.361411 0.722440 0.361029 0.000000 0.000000 0.000000 0.361411 0.722440 0.361029 0.000000 
0.000000 0.000000 0.000000 0.363453 0.726522 0.363068 0.000000 0.000000 0.000000 0.363453 0.726522 0.363068 0.000000 
0.000000 0.000000 0.000000 0.365495 0.730603 0.365108 0.000000 0.000000 0.000000 0.365495 0.730603 0.365108 0.000000 
0.000000 0.000000 0.000000 0.367537 0.734685 0.367148 0.000000 0.000000 0.000000 0.367537 0.734685 0.367148 0.000000 
0.000000 0.000000 0.000000 0.369579 0.738766 0.369188 0.000000 0.000000 0.000000 0.369579 0.738766 0.369188 0.000000 
0.000000 0.000000 0.000000 0.371621 0.742848 0.371227 0.000000 0.000000 0.000000 0.371621 0.742848 0.371227 0.000000 
0.000000 0.000000 0.000000 0.373663 0.746930 0.373267 0.000000 0.000000 0.000000 0.373663 0.746930 0.373267 0.000000 
0.000000 0.000000 0.000000 0.375705 0.751011 0.375307 0.000000 0.000000 0.000000 0.375705 0.751011 0.375307 0.000000 
0.000000 0.000000 0.000000 0.377746 0.755093 0.377346 0.000000 0.000000 0.000000 0.377746 0.755093 0.377346 0.000000 
0.000000 0.000000 0.000000 0.379788 0.759174 0.379386 0.000000 0.000000 0.000000 0.379788 0.759174 0.379386 0.000000 
0.000000 0.000000 0.000000 0.381830 0.763256 0.381426 0.000000 0.000000 0.000000 0.381830 0.763256 0.381426 0.000000 
0.000000 0.000000 0.000000 0.383872 0.767338 0.383466 0.000000 0.000000 0.000000 0.383872 0.767338 0.383466 0.000000 
0.000000 0.000000 0.000000 0.385914 0.771419 0.385505 0.000000 0.000000 0.000000 0.385914 0.771419 0.385505 0.000000 
0.000000 0.000000 0.000000 0.387956 0.775501 0.387545 0.000000 0.000000 0.000000 0.387956 0.775501 0.387545 0.000000 
0.000000 0.000000 0.000000 0.389998 0.779582 0.389585 0.000000 0.000000 0.000000 0.389998 0.779582 0.389585 0.000000 
0.000000 0.000000 0.000000 0.392040 0.783664 0.391624 0.000000 0.000000 0.000000 0.392040 0.783664 0.391624 0.000000 
0.000000 0.000000 0.000000 0.394081 0.787745 0.393664 0.000000 0.000000 0.000000 0.394081 0.787745 0.393664 0.000000 
0.000000 0.000000 0.000000 0.396123 0.791827 0.395704 0.000000 0.000000 0.000000 0.396123 0.791827 0.395704 0.000000 
0.000000 0.000000 0.000000 0.398165 0.795909 0.397743 0.000000 0.000000 0.000000 0.398165 0.795909 0.397743 0.000000 
0.000000 0.000000 0.000000 0.400207 0.799990 0.399783 0.000000 0.000000 0.000000 0.400207 0.799990 0.399783 0.000000 
0.000000 0.000000 0.000000 0.402249 0.804072 0.401823 0.000000 0.000000 0.000000 0.402249 0.804072 0.401823 0.000000 
0.000000 0.000000 0.000000 0.404291 0.808153 0.403863 0.000000 0.000000 0.000000 0.404291 0.808153 0.403863 0.000000 
0.000000 0.000000 0.000000 0.406333 0.812235 0.405902 0.000000 0.000000 0.000000 0.406333 0.812235 0.405902 0.000000 
0.000000 0.000000 0.000000 0.408375 0.816317 0.407942 0.000000 0.000000 0.000000 0.408375 0.816317 0.407942 0.000000 
0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 
0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 
0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 
0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 
0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 
0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 
0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 
0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 0.000000 0.000000 0.410416 0.820398 0.409982 0.000000 
