WST LHY LHR LHP LKP LAP LAR RHY RHR RHP RKP RAP RAR 
0.000000 0.000000 -0.000349 0.049069 0.098088 0.049018 0.000349 0.000000 -0.000349 0.049069 0.098088 0.049018 -0.000349 
0.000000 0.000000 -0.000352 0.049447 0.098842 0.049395 0.000352 0.000000 -0.000352 0.049447 0.098842 0.049395 -0.000352 
0.000000 0.000000 -0.000354 0.049824 0.099597 0.049772 0.000354 0.000000 -0.000354 0.049824 0.099597 0.049772 -0.000354 
0.000000 0.000000 -0.000357 0.050202 0.100351 0.050149 0.000357 0.000000 -0.000357 0.050202 0.100351 0.050149 -0.000357 
0.000000 0.000000 -0.000360 0.050579 0.101106 0.050526 0.000360 0.000000 -0.000360 0.050579 0.101106 0.050526 -0.000360 
0.000000 0.000000 -0.000363 0.050957 0.101860 0.050903 0.000363 0.000000 -0.000363 0.050957 0.101860 0.050903 -0.000363 
0.000000 0.000000 -0.000365 0.051334 0.102615 0.051280 0.000365 0.000000 -0.000365 0.051334 0.102615 0.051280 -0.000365 
0.000000 0.000000 -0.000368 0.051712 0.103369 0.051657 0.000368 0.000000 -0.000368 0.051712 0.103369 0.051657 -0.000368 
0.000000 0.000000 -0.000371 0.052089 0.104124 0.052034 0.000371 0.000000 -0.000371 0.052089 0.104124 0.052034 -0.000371 
0.000000 0.000000 -0.000373 0.052467 0.104878 0.052412 0.000373 0.000000 -0.000373 0.052467 0.104878 0.052412 -0.000373 
0.000000 0.000000 -0.000376 0.052844 0.105633 0.052789 0.000376 0.000000 -0.000376 0.052844 0.105633 0.052789 -0.000376 
0.000000 0.000000 -0.000379 0.053222 0.106387 0.053166 0.000379 0.000000 -0.000379 0.053222 0.106387 0.053166 -0.000379 
0.000000 0.000000 -0.000381 0.053599 0.107142 0.053543 0.000381 0.000000 -0.000381 0.053599 0.107142 0.053543 -0.000381 
0.000000 0.000000 -0.000384 0.053976 0.107896 0.053920 0.000384 0.000000 -0.000384 0.053976 0.107896 0.053920 -0.000384 
0.000000 0.000000 -0.000387 0.054354 0.108651 0.054297 0.000387 0.000000 -0.000387 0.054354 0.108651 0.054297 -0.000387 
0.000000 0.000000 -0.000389 0.054731 0.109405 0.054674 0.000389 0.000000 -0.000389 0.054731 0.109405 0.054674 -0.000389 
0.000000 0.000000 -0.000392 0.055109 0.110160 0.055051 0.000392 0.000000 -0.000392 0.055109 0.110160 0.055051 -0.000392 
0.000000 0.000000 -0.000395 0.055486 0.110914 0.055428 0.000395 0.000000 -0.000395 0.055486 0.110914 0.055428 -0.000395 
0.000000 0.000000 -0.000397 0.055864 0.111669 0.055805 0.000397 0.000000 -0.000397 0.055864 0.111669 0.055805 -0.000397 
0.000000 0.000000 -0.000400 0.056241 0.112423 0.056182 0.000400 0.000000 -0.000400 0.056241 0.112423 0.056182 -0.000400 
0.000000 0.000000 -0.000403 0.056619 0.113178 0.056559 0.000403 0.000000 -0.000403 0.056619 0.113178 0.056559 -0.000403 
0.000000 0.000000 -0.000406 0.056996 0.113932 0.056936 0.000406 0.000000 -0.000406 0.056996 0.113932 0.056936 -0.000406 
0.000000 0.000000 -0.000408 0.057374 0.114687 0.057313 0.000408 0.000000 -0.000408 0.057374 0.114687 0.057313 -0.000408 
0.000000 0.000000 -0.000411 0.057751 0.115441 0.057690 0.000411 0.000000 -0.000411 0.057751 0.115441 0.057690 -0.000411 
0.000000 0.000000 -0.000414 0.058128 0.116196 0.058067 0.000414 0.000000 -0.000414 0.058128 0.116196 0.058067 -0.000414 
0.000000 0.000000 -0.000416 0.058506 0.116950 0.058445 0.000416 0.000000 -0.000416 0.058506 0.116950 0.058445 -0.000416 
0.000000 0.000000 -0.000419 0.058883 0.117705 0.058822 0.000419 0.000000 -0.000419 0.058883 0.117705 0.058822 -0.000419 
0.000000 0.000000 -0.000422 0.059261 0.118460 0.059199 0.000422 0.000000 -0.000422 0.059261 0.118460 0.059199 -0.000422 
0.000000 0.000000 -0.000424 0.059638 0.119214 0.059576 0.000424 0.000000 -0.000424 0.059638 0.119214 0.059576 -0.000424 
0.000000 0.000000 -0.000427 0.060016 0.119969 0.059953 0.000427 0.000000 -0.000427 0.060016 0.119969 0.059953 -0.000427 
0.000000 0.000000 -0.000430 0.060393 0.120723 0.060330 0.000430 0.000000 -0.000430 0.060393 0.120723 0.060330 -0.000430 
0.000000 0.000000 -0.000432 0.060771 0.121478 0.060707 0.000432 0.000000 -0.000432 0.060771 0.121478 0.060707 -0.000432 
0.000000 0.000000 -0.000435 0.061148 0.122232 0.061084 0.000435 0.000000 -0.000435 0.061148 0.122232 0.061084 -0.000435 
0.000000 0.000000 -0.000438 0.061526 0.122987 0.061461 0.000438 0.000000 -0.000438 0.061526 0.122987 0.061461 -0.000438 
0.000000 0.000000 -0.000440 0.061903 0.123741 0.061838 0.000440 0.000000 -0.000440 0.061903 0.123741 0.061838 -0.000440 
0.000000 0.000000 -0.000443 0.062281 0.124496 0.062215 0.000443 0.000000 -0.000443 0.062281 0.124496 0.062215 -0.000443 
0.000000 0.000000 -0.000446 0.062658 0.125250 0.062592 0.000446 0.000000 -0.000446 0.062658 0.125250 0.062592 -0.000446 
0.000000 0.000000 -0.000448 0.063035 0.126005 0.062969 0.000448 0.000000 -0.000448 0.063035 0.126005 0.062969 -0.000448 
0.000000 0.000000 -0.000451 0.063413 0.126759 0.063346 0.000451 0.000000 -0.000451 0.063413 0.126759 0.063346 -0.000451 
0.000000 0.000000 -0.000454 0.063790 0.127514 0.063723 0.000454 0.000000 -0.000454 0.063790 0.127514 0.063723 -0.000454 
0.000000 0.000000 -0.000457 0.064168 0.128268 0.064100 0.000457 0.000000 -0.000457 0.064168 0.128268 0.064100 -0.000457 
0.000000 0.000000 -0.000459 0.064545 0.129023 0.064478 0.000459 0.000000 -0.000459 0.064545 0.129023 0.064478 -0.000459 
0.000000 0.000000 -0.000462 0.064923 0.129777 0.064855 0.000462 0.000000 -0.000462 0.064923 0.129777 0.064855 -0.000462 
0.000000 0.000000 -0.000465 0.065300 0.130532 0.065232 0.000465 0.000000 -0.000465 0.065300 0.130532 0.065232 -0.000465 
0.000000 0.000000 -0.000467 0.065678 0.131286 0.065609 0.000467 0.000000 -0.000467 0.065678 0.131286 0.065609 -0.000467 
0.000000 0.000000 -0.000470 0.066055 0.132041 0.065986 0.000470 0.000000 -0.000470 0.066055 0.132041 0.065986 -0.000470 
0.000000 0.000000 -0.000473 0.066433 0.132795 0.066363 0.000473 0.000000 -0.000473 0.066433 0.132795 0.066363 -0.000473 
0.000000 0.000000 -0.000475 0.066810 0.133550 0.066740 0.000475 0.000000 -0.000475 0.066810 0.133550 0.066740 -0.000475 
0.000000 0.000000 -0.000478 0.067187 0.134304 0.067117 0.000478 0.000000 -0.000478 0.067187 0.134304 0.067117 -0.000478 
0.000000 0.000000 -0.000481 0.067565 0.135059 0.067494 0.000481 0.000000 -0.000481 0.067565 0.135059 0.067494 -0.000481 
0.000000 0.000000 -0.000483 0.067942 0.135813 0.067871 0.000483 0.000000 -0.000483 0.067942 0.135813 0.067871 -0.000483 
0.000000 0.000000 -0.000486 0.068320 0.136568 0.068248 0.000486 0.000000 -0.000486 0.068320 0.136568 0.068248 -0.000486 
0.000000 0.000000 -0.000489 0.068697 0.137323 0.068625 0.000489 0.000000 -0.000489 0.068697 0.137323 0.068625 -0.000489 
0.000000 0.000000 -0.000491 0.069075 0.138077 0.069002 0.000491 0.000000 -0.000491 0.069075 0.138077 0.069002 -0.000491 
0.000000 0.000000 -0.000494 0.069452 0.138832 0.069379 0.000494 0.000000 -0.000494 0.069452 0.138832 0.069379 -0.000494 
0.000000 0.000000 -0.000497 0.069830 0.139586 0.069756 0.000497 0.000000 -0.000497 0.069830 0.139586 0.069756 -0.000497 
0.000000 0.000000 -0.000499 0.070207 0.140341 0.070133 0.000499 0.000000 -0.000499 0.070207 0.140341 0.070133 -0.000499 
0.000000 0.000000 -0.000502 0.070585 0.141095 0.070511 0.000502 0.000000 -0.000502 0.070585 0.141095 0.070511 -0.000502 
0.000000 0.000000 -0.000505 0.070962 0.141850 0.070888 0.000505 0.000000 -0.000505 0.070962 0.141850 0.070888 -0.000505 
0.000000 0.000000 -0.000508 0.071339 0.142604 0.071265 0.000508 0.000000 -0.000508 0.071339 0.142604 0.071265 -0.000508 
0.000000 0.000000 -0.000510 0.071717 0.143359 0.071642 0.000510 0.000000 -0.000510 0.071717 0.143359 0.071642 -0.000510 
0.000000 0.000000 -0.000513 0.072094 0.144113 0.072019 0.000513 0.000000 -0.000513 0.072094 0.144113 0.072019 -0.000513 
0.000000 0.000000 -0.000516 0.072472 0.144868 0.072396 0.000516 0.000000 -0.000516 0.072472 0.144868 0.072396 -0.000516 
0.000000 0.000000 -0.000518 0.072849 0.145622 0.072773 0.000518 0.000000 -0.000518 0.072849 0.145622 0.072773 -0.000518 
0.000000 0.000000 -0.000521 0.073227 0.146377 0.073150 0.000521 0.000000 -0.000521 0.073227 0.146377 0.073150 -0.000521 
