0 X Y Z
3.37053 1.82541 3.82541 5.82541 
3.37551 1.82541 3.82541 5.82541 
3.38053 1.7144 3.7144 5.7144 
3.38552 1.7144 3.7144 5.7144 
3.39053 1.7144 3.7144 5.7144 
3.39552 1.7144 3.7144 5.7144 
3.40052 1.58838 3.58838 5.58838 
3.40551 1.58838 3.58838 5.58838 
3.41053 1.58838 3.58838 5.58838 
3.41551 1.58838 3.58838 5.58838 
3.42054 1.45616 3.45616 5.45616 
3.42552 1.45616 3.45616 5.45616 
3.43052 1.45616 3.45616 5.45616 
3.43551 1.45616 3.45616 5.45616 
3.44051 1.32701 3.32701 5.32701 
3.44552 1.32701 3.32701 5.32701 
3.45053 1.32701 3.32701 5.32701 
3.4557 1.32701 3.32701 5.32701 
3.46046 1.20999 3.20999 5.20999 
3.46548 1.20999 3.20999 5.20999 
3.47048 1.20999 3.20999 5.20999 
3.47551 1.20999 3.20999 5.20999 
3.48046 1.11328 3.11328 5.11328 
3.48546 1.11328 3.11328 5.11328 
3.49048 1.11328 3.11328 5.11328 
3.49554 1.11328 3.11328 5.11328 
3.50046 1.04368 3.04368 5.04367 
3.50546 1.04368 3.04368 5.04367 
3.51047 1.04368 3.04368 5.04367 
3.51551 1.04368 3.04368 5.04367 
3.52046 1.00604 3.00604 5.00604 
3.52546 1.00604 3.00604 5.00604 
3.53047 1.00604 3.00604 5.00604 
3.53554 1.00604 3.00604 5.00604 
3.54046 1.00302 3.00302 5.00302 
3.54546 1.00302 3.00302 5.00302 
3.55047 1.00302 3.00302 5.00302 
3.55551 1.00302 3.00302 5.00302 
3.56046 1.03481 3.03481 5.03481 
3.56546 1.03481 3.03481 5.03481 
3.57047 1.03481 3.03481 5.03481 
3.57551 1.03481 3.03481 5.03481 
3.58048 1.09921 3.09921 5.09921 
3.58548 1.09921 3.09921 5.09921 
3.59048 1.09921 3.09921 5.09921 
3.59554 1.09921 3.09921 5.09921 
3.60048 1.19168 3.19168 5.19168 
3.60552 1.19168 3.19168 5.19168 
3.61047 1.19168 3.19168 5.19168 
3.61553 1.19168 3.19168 5.19168 
3.62048 1.30576 3.30576 5.30576 
3.62546 1.30576 3.30576 5.30576 
3.63047 1.30576 3.30576 5.30576 
3.63553 1.30576 3.30576 5.30576 
3.64048 1.43345 3.43345 5.43345 
3.64546 1.43345 3.43345 5.43345 
3.65047 1.43345 3.43345 5.43345 
3.65552 1.43345 3.43345 5.43345 
3.66048 1.5658 3.5658 5.5658 
3.66548 1.5658 3.5658 5.5658 
3.67047 1.5658 3.5658 5.5658 
3.67554 1.5658 3.5658 5.5658 
3.68048 1.69354 3.69354 5.69354 
3.68548 1.69354 3.69354 5.69354 
3.69053 1.69354 3.69354 5.69354 
3.69553 1.69354 3.69354 5.69354 
3.70048 1.80772 3.80772 5.80772 
3.70546 1.80772 3.80772 5.80772 
3.71047 1.80772 3.80772 5.80772 
3.71554 1.80772 3.80772 5.80772 
3.72048 1.90034 3.90034 5.90034 
3.72546 1.90034 3.90034 5.90034 
3.73047 1.90034 3.90034 5.90034 
3.73553 1.90034 3.90034 5.90034 
3.74048 1.96491 3.96491 5.96491 
3.74546 1.96491 3.96491 5.96491 
3.75047 1.96491 3.96491 5.96491 
3.75551 1.96491 3.96491 5.96491 
3.76048 1.9969 3.9969 5.9969 
3.76546 1.9969 3.9969 5.9969 
3.77047 1.9969 3.9969 5.9969 
3.77552 1.9969 3.9969 5.9969 
3.78051 1.99408 3.99408 5.99408 
3.78548 1.99408 3.99408 5.99408 
3.79048 1.99408 3.99408 5.99408 
3.79552 1.99408 3.99408 5.99408 
3.80048 1.95663 3.95663 5.95663 
3.80546 1.95663 3.95663 5.95663 
3.81048 1.95663 3.95663 5.95663 
3.81551 1.95663 3.95663 5.95663 
3.82048 1.88719 3.88719 5.88719 
3.82738 1.88719 3.88719 5.88719 
3.83055 1.88719 3.88719 5.88719 
3.83553 1.88719 3.88719 5.88719 
3.84052 1.79062 3.79062 5.79062 
3.84554 1.79062 3.79062 5.79062 
3.85053 1.79062 3.79062 5.79062 
3.85554 1.79062 3.79062 5.79062 
3.86052 1.67369 3.67369 5.67369 
3.86555 1.67369 3.67369 5.67369 
3.87053 1.67369 3.67369 5.67369 
3.87551 1.67369 3.67369 5.67369 
3.88051 1.54459 3.54459 5.54459 
3.88554 1.54459 3.54459 5.54459 
3.89053 1.54459 3.54459 5.54459 
3.89551 1.54459 3.54459 5.54459 
3.90051 1.41236 3.41236 5.41236 
3.90551 1.41236 3.41236 5.41236 
3.91053 1.41236 3.41236 5.41236 
3.91552 1.41236 3.41236 5.41236 
3.92051 1.28628 3.28628 5.28628 
3.92551 1.28628 3.28628 5.28628 
3.93053 1.28628 3.28628 5.28628 
3.93553 1.28628 3.28628 5.28628 
3.94053 1.17517 3.17517 5.17517 
3.94552 1.17517 3.17517 5.17517 
3.95053 1.17517 3.17517 5.17517 
3.95551 1.17517 3.17517 5.17517 
3.96053 1.08681 3.08681 5.08681 
3.96551 1.08681 3.08681 5.08681 
3.97053 1.08681 3.08681 5.08681 
3.97551 1.08681 3.08681 5.08681 
3.98051 1.02742 3.02742 5.02742 
3.98551 1.02742 3.02742 5.02742 
3.99053 1.02742 3.02742 5.02742 
3.99552 1.02742 3.02742 5.02742 
4.00051 1.00113 3.00113 5.00113 
4.00551 1.00113 3.00113 5.00113 
4.01053 1.00113 3.00113 5.00113 
4.01551 1.00113 3.00113 5.00113 
4.02051 1.0098 3.0098 5.0098 
4.02551 1.0098 3.0098 5.0098 
4.03053 1.0098 3.0098 5.0098 
4.03554 1.0098 3.0098 5.0098 
4.04051 1.05281 3.05281 5.05281 
4.04551 1.05281 3.05281 5.05281 
4.05053 1.05281 3.05281 5.05281 
4.05551 1.05281 3.05281 5.05281 
4.06054 1.12716 3.12716 5.12716 
4.06554 1.12716 3.12716 5.12716 
4.07053 1.12716 3.12716 5.12716 
4.07551 1.12716 3.12716 5.12716 
4.08052 1.22764 3.22764 5.22764 
4.08547 1.22764 3.22764 5.22764 
4.09054 1.22764 3.22764 5.22764 
4.09552 1.22764 3.22764 5.22764 
4.10053 1.34719 3.34719 5.34719 
4.10552 1.34719 3.34719 5.34719 
4.11053 1.34719 3.34719 5.34719 
4.11554 1.34719 3.34719 5.34719 
4.12051 1.47746 3.47746 5.47746 
4.12552 1.47746 3.47746 5.47746 
4.13053 1.47746 3.47746 5.47746 
4.13554 1.47746 3.47746 5.47746 
4.14054 1.6093 3.6093 5.6093 
4.14551 1.6093 3.6093 5.6093 
4.15053 1.6093 3.6093 5.6093 
4.15554 1.6093 3.6093 5.6093 
4.16053 1.73349 3.73349 5.73349 
4.16551 1.73349 3.73349 5.73349 
4.17053 1.73349 3.73349 5.73349 
4.17551 1.73349 3.73349 5.73349 
4.18054 1.84131 3.84131 5.84131 
4.18554 1.84131 3.84131 5.84131 
4.19054 1.84131 3.84131 5.84131 
4.19552 1.84131 3.84131 5.84131 
4.20054 1.92522 3.92522 5.92522 
4.20552 1.92522 3.92522 5.92522 
4.21053 1.92522 3.92522 5.92522 
4.21551 1.92522 3.92522 5.92522 
4.22053 1.97934 3.97934 5.97934 
4.22551 1.97934 3.97934 5.97934 
4.23053 1.97934 3.97934 5.97934 
4.23554 1.97934 3.97934 5.97934 
4.24053 1.99987 3.99987 5.99987 
4.24551 1.99987 3.99987 5.99987 
4.25053 1.99987 3.99987 5.99987 
4.25551 1.99987 3.99987 5.99987 
4.26051 1.98537 3.98537 5.98537 
4.26548 1.98537 3.98537 5.98537 
4.27053 1.98537 3.98537 5.98537 
4.27551 1.98537 3.98537 5.98537 
4.28053 1.93687 3.93687 5.93687 
4.28546 1.93687 3.93687 5.93687 
4.29053 1.93687 3.93687 5.93687 
4.29552 1.93687 3.93687 5.93687 
4.30045 1.85775 3.85775 5.85775 
4.30551 1.85775 3.85775 5.85775 
4.31053 1.85775 3.85775 5.85775 
4.31551 1.85775 3.85775 5.85775 
4.32045 1.75357 3.75357 5.75357 
4.32805 1.75357 3.75357 5.75357 
4.33052 1.75357 3.75357 5.75357 
4.33552 1.75357 3.75357 5.75357 
4.34049 1.63162 3.63162 5.63162 
4.3455 1.63162 3.63162 5.63162 
4.35049 1.63162 3.63162 5.63162 
4.35549 1.63162 3.63162 5.63162 
4.36048 1.50045 3.50045 5.50045 
4.36551 1.50045 3.50045 5.50045 
4.37049 1.50045 3.50045 5.50045 
4.3755 1.50045 3.50045 5.50045 
4.3805 1.36925 3.36925 5.36925 
4.38545 1.36925 3.36925 5.36925 
4.39052 1.36925 3.36925 5.36925 
4.3955 1.36925 3.36925 5.36925 
4.4005 1.24721 3.24721 5.24721 
4.4055 1.24721 3.24721 5.24721 
4.41049 1.24721 3.24721 5.24721 
4.4155 1.24721 3.24721 5.24721 
4.4205 1.14288 3.14288 5.14288 
4.42551 1.14288 3.14288 5.14288 
4.43049 1.14288 3.14288 5.14288 
4.43552 1.14288 3.14288 5.14288 
4.4405 1.06357 3.06357 5.06357 
4.4455 1.06357 3.06357 5.06357 
4.4505 1.06357 3.06357 5.06357 
4.4555 1.06357 3.06357 5.06357 
4.4605 1.01485 3.01485 5.01485 
4.4655 1.01485 3.01485 5.01485 
4.4705 1.01485 3.01485 5.01485 
4.4755 1.01485 3.01485 5.01485 
4.4805 1.00011 3.00011 5.00011 
4.4855 1.00011 3.00011 5.00011 
4.49049 1.00011 3.00011 5.00011 
4.4955 1.00011 3.00011 5.00011 
4.5005 1.02041 3.02041 5.02041 
4.5055 1.02041 3.02041 5.02041 
4.51049 1.02041 3.02041 5.02041 
4.5155 1.02041 3.02041 5.02041 
4.5205 1.0743 3.0743 5.0743 
4.52561 1.0743 3.0743 5.0743 
4.53049 1.0743 3.0743 5.0743 
4.5355 1.0743 3.0743 5.0743 
4.5405 1.15803 3.15803 5.15803 
4.5455 1.15803 3.15803 5.15803 
4.55049 1.15803 3.15803 5.15803 
4.5555 1.15803 3.15803 5.15803 
4.5605 1.26571 3.26571 5.26571 
4.5655 1.26571 3.26571 5.26571 
4.57049 1.26571 3.26571 5.26571 
4.5755 1.26571 3.26571 5.26571 
4.5805 1.38982 3.38982 5.38982 
4.5855 1.38982 3.38982 5.38982 
4.59052 1.38982 3.38982 5.38982 
4.5955 1.38982 3.38982 5.38982 
4.6005 1.52164 3.52164 5.52164 
4.60551 1.52164 3.52164 5.52164 
4.61049 1.52164 3.52164 5.52164 
4.6155 1.52164 3.52164 5.52164 
4.6205 1.65195 3.65195 5.65195 
4.6255 1.65195 3.65195 5.65195 
4.63049 1.65195 3.65195 5.65195 
4.6355 1.65195 3.65195 5.65195 
4.6405 1.77161 3.77161 5.77161 
4.6455 1.77161 3.77161 5.77161 
4.6505 1.77161 3.77161 5.77161 
4.6555 1.77161 3.77161 5.77161 
4.6605 1.87223 3.87223 5.87223 
4.66551 1.87223 3.87223 5.87223 
4.67049 1.87223 3.87223 5.87223 
4.6755 1.87223 3.87223 5.87223 
4.6805 1.94678 3.94678 5.94678 
4.6855 1.94678 3.94678 5.94678 
4.69051 1.94678 3.94678 5.94678 
4.69551 1.94678 3.94678 5.94678 
4.70045 1.99002 3.99002 5.99002 
4.7055 1.99002 3.99002 5.99002 
4.71049 1.99002 3.99002 5.99002 
4.7155 1.99002 3.99002 5.99002 
4.72044 1.99893 3.99893 5.99893 
4.7255 1.99893 3.99893 5.99893 
4.73049 1.99893 3.99893 5.99893 
4.7355 1.99893 3.99893 5.99893 
4.74044 1.97288 3.97288 5.97288 
4.7455 1.97288 3.97288 5.97288 
4.75049 1.97288 3.97288 5.97288 
4.7555 1.97288 3.97288 5.97288 
4.76044 1.91369 3.91369 5.91369 
4.7655 1.91369 3.91369 5.91369 
4.7705 1.91369 3.91369 5.91369 
4.7755 1.91369 3.91369 5.91369 
4.78044 1.82552 3.82552 5.82552 
4.7855 1.82552 3.82552 5.82552 
4.79046 1.82552 3.82552 5.82552 
4.7955 1.82552 3.82552 5.82552 
4.80044 1.71454 3.71454 5.71454 
4.8055 1.71454 3.71454 5.71454 
4.81049 1.71454 3.71454 5.71454 
4.8155 1.71454 3.71454 5.71454 
4.82044 1.58853 3.58853 5.58853 
4.82808 1.58853 3.58853 5.58853 
4.8305 1.58853 3.58853 5.58853 
4.83553 1.58853 3.58853 5.58853 
4.84052 1.45631 3.45631 5.45631 
4.84552 1.45631 3.45631 5.45631 
4.85053 1.45631 3.45631 5.45631 
4.85553 1.45631 3.45631 5.45631 
4.86053 1.32716 3.32716 5.32716 
4.86549 1.32716 3.32716 5.32716 
4.87053 1.32716 3.32716 5.32716 
4.87552 1.32716 3.32716 5.32716 
4.88051 1.21011 3.21011 5.21011 
4.88551 1.21011 3.21011 5.21011 
4.89053 1.21011 3.21011 5.21011 
4.89551 1.21011 3.21011 5.21011 
4.90051 1.11338 3.11338 5.11338 
4.90552 1.11338 3.11338 5.11338 
4.91053 1.11338 3.11338 5.11338 
4.91551 1.11338 3.11338 5.11338 
4.92053 1.04374 3.04374 5.04374 
4.92551 1.04374 3.04374 5.04374 
4.93053 1.04374 3.04374 5.04374 
4.93554 1.04374 3.04374 5.04374 
4.94051 1.00606 3.00606 5.00606 
4.94551 1.00606 3.00606 5.00606 
4.95053 1.00606 3.00606 5.00606 
4.95554 1.00606 3.00606 5.00606 
4.96051 1.003 3.003 5.003 
4.96551 1.003 3.003 5.003 
4.97053 1.003 3.003 5.003 
4.97551 1.003 3.003 5.003 
4.98051 1.03476 3.03476 5.03476 
4.98552 1.03476 3.03476 5.03476 
4.99056 1.03476 3.03476 5.03476 
4.99552 1.03476 3.03476 5.03476 
5.00051 1.09912 3.09912 5.09912 
5.00551 1.09912 3.09912 5.09912 
5.01053 1.09912 3.09912 5.09912 
5.01551 1.09912 3.09912 5.09912 
5.02051 1.19156 3.19156 5.19156 
5.02552 1.19156 3.19156 5.19156 
5.03053 1.19156 3.19156 5.19156 
5.03554 1.19156 3.19156 5.19156 
5.04051 1.30562 3.30562 5.30562 
5.04551 1.30562 3.30562 5.30562 
5.05053 1.30562 3.30562 5.30562 
5.05552 1.30562 3.30562 5.30562 
5.06051 1.4333 3.4333 5.4333 
5.06554 1.4333 3.4333 5.4333 
5.07053 1.4333 3.4333 5.4333 
5.07551 1.4333 3.4333 5.4333 
5.08051 1.56565 3.56565 5.56565 
5.08552 1.56565 3.56565 5.56565 
5.09053 1.56565 3.56565 5.56565 
5.09554 1.56565 3.56565 5.56565 
5.10051 1.6934 3.6934 5.6934 
5.10554 1.6934 3.6934 5.6934 
5.11053 1.6934 3.6934 5.6934 
5.11554 1.6934 3.6934 5.6934 
5.12051 1.8076 3.8076 5.8076 
5.12551 1.8076 3.8076 5.8076 
5.13053 1.8076 3.8076 5.8076 
5.13551 1.8076 3.8076 5.8076 
5.14053 1.90025 3.90025 5.90025 
5.14551 1.90025 3.90025 5.90025 
5.15053 1.90025 3.90025 5.90025 
5.15554 1.90025 3.90025 5.90025 
5.16051 1.96485 3.96485 5.96485 
5.16552 1.96485 3.96485 5.96485 
5.17053 1.96485 3.96485 5.96485 
5.17554 1.96485 3.96485 5.96485 
5.18051 1.99688 3.99688 5.99688 
5.18551 1.99688 3.99688 5.99688 
5.19047 1.99688 3.99688 5.99688 
5.19555 1.99688 3.99688 5.99688 
5.20054 1.9941 3.9941 5.9941 
5.20551 1.9941 3.9941 5.9941 
5.21053 1.9941 3.9941 5.9941 
5.21554 1.9941 3.9941 5.9941 
5.22051 1.95669 3.95669 5.95669 
5.22551 1.95669 3.95669 5.95669 
5.23053 1.95669 3.95669 5.95669 
5.23554 1.95669 3.95669 5.95669 
5.24057 1.88729 3.88729 5.88729 
5.24552 1.88729 3.88729 5.88729 
5.25053 1.88729 3.88729 5.88729 
5.25554 1.88729 3.88729 5.88729 
5.26051 1.79075 3.79075 5.79075 
5.26554 1.79075 3.79075 5.79075 
5.27053 1.79075 3.79075 5.79075 
5.27551 1.79075 3.79075 5.79075 
5.28053 1.67383 3.67383 5.67383 
5.28551 1.67383 3.67383 5.67383 
5.29053 1.67383 3.67383 5.67383 
5.29558 1.67383 3.67383 5.67383 
5.30051 1.54474 3.54474 5.54474 
5.30551 1.54474 3.54474 5.54474 
5.31053 1.54474 3.54474 5.54474 
5.31552 1.54474 3.54474 5.54474 
5.32054 1.41251 3.41251 5.41251 
5.32808 1.41251 3.41251 5.41251 
5.33052 1.41251 3.41251 5.41251 
5.33553 1.41251 3.41251 5.41251 
5.34049 1.28641 3.28641 5.28641 
5.34551 1.28641 3.28641 5.28641 
5.35048 1.28641 3.28641 5.28641 
5.35549 1.28641 3.28641 5.28641 
5.36049 1.17528 3.17528 5.17528 
5.36551 1.17528 3.17528 5.17528 
5.3705 1.17528 3.17528 5.17528 
5.3755 1.17528 3.17528 5.17528 
5.3805 1.0869 3.0869 5.0869 
5.3855 1.0869 3.0869 5.0869 
5.3905 1.0869 3.0869 5.0869 
5.39553 1.0869 3.0869 5.0869 
5.4005 1.02746 3.02746 5.02746 
5.4055 1.02746 3.02746 5.02746 
5.4105 1.02746 3.02746 5.02746 
5.4155 1.02746 3.02746 5.02746 
5.4205 1.00114 3.00114 5.00114 
5.4255 1.00114 3.00114 5.00114 
5.4305 1.00114 3.00114 5.00114 
5.4355 1.00114 3.00114 5.00114 
5.44044 1.00977 3.00977 5.00977 
5.4455 1.00977 3.00977 5.00977 
5.45049 1.00977 3.00977 5.00977 
5.4555 1.00977 3.00977 5.00977 
5.4605 1.05275 3.05275 5.05275 
5.4655 1.05275 3.05275 5.05275 
5.4705 1.05275 3.05275 5.05275 
5.4755 1.05275 3.05275 5.05275 
5.4805 1.12706 3.12706 5.12706 
5.4855 1.12706 3.12706 5.12706 
5.49052 1.12706 3.12706 5.12706 
5.4955 1.12706 3.12706 5.12706 
5.5005 1.22751 3.22751 5.22751 
5.5055 1.22751 3.22751 5.22751 
5.51049 1.22751 3.22751 5.22751 
5.5155 1.22751 3.22751 5.22751 
5.5205 1.34705 3.34705 5.34705 
5.5255 1.34705 3.34705 5.34705 
5.53049 1.34705 3.34705 5.34705 
5.5355 1.34705 3.34705 5.34705 
5.5405 1.47731 3.47731 5.47731 
5.54551 1.47731 3.47731 5.47731 
5.5505 1.47731 3.47731 5.47731 
5.5555 1.47731 3.47731 5.47731 
5.5605 1.60915 3.60915 5.60915 
5.5655 1.60915 3.60915 5.60915 
5.57049 1.60915 3.60915 5.60915 
5.5755 1.60915 3.60915 5.60915 
5.5805 1.73335 3.73335 5.73335 
5.5855 1.73335 3.73335 5.73335 
5.59049 1.73335 3.73335 5.73335 
5.59553 1.73335 3.73335 5.73335 
5.6005 1.8412 3.8412 5.8412 
5.60551 1.8412 3.8412 5.8412 
5.61049 1.8412 3.8412 5.8412 
5.6155 1.8412 3.8412 5.8412 
5.6205 1.92514 3.92514 5.92514 
5.6255 1.92514 3.92514 5.92514 
5.63049 1.92514 3.92514 5.92514 
5.6355 1.92514 3.92514 5.92514 
5.6405 1.9793 3.9793 5.9793 
5.6455 1.9793 3.9793 5.9793 
5.65049 1.9793 3.9793 5.9793 
5.6555 1.9793 3.9793 5.9793 
5.6605 1.99986 3.99986 5.99986 
5.6655 1.99986 3.99986 5.99986 
5.67049 1.99986 3.99986 5.99986 
5.6755 1.99986 3.99986 5.99986 
5.6805 1.98541 3.98541 5.98541 
5.6855 1.98541 3.98541 5.98541 
5.69049 1.98541 3.98541 5.98541 
5.6955 1.98541 3.98541 5.98541 
5.7005 1.93694 3.93694 5.93694 
5.7055 1.93694 3.93694 5.93694 
5.71049 1.93694 3.93694 5.93694 
5.7155 1.93694 3.93694 5.93694 
5.7205 1.85786 3.85786 5.85786 
5.72551 1.85786 3.85786 5.85786 
5.7305 1.85786 3.85786 5.85786 
5.7355 1.85786 3.85786 5.85786 
5.7405 1.7537 3.7537 5.7537 
5.7455 1.7537 3.7537 5.7537 
5.75049 1.7537 3.7537 5.7537 
5.7555 1.7537 3.7537 5.7537 
5.7605 1.63177 3.63177 5.63177 
5.7655 1.63177 3.63177 5.63177 
5.77049 1.63177 3.63177 5.63177 
5.7755 1.63177 3.63177 5.63177 
5.7805 1.5006 3.5006 5.5006 
5.7855 1.5006 3.5006 5.5006 
5.79049 1.5006 3.5006 5.5006 
5.79553 1.5006 3.5006 5.5006 
5.80044 1.36939 3.36939 5.36939 
5.8055 1.36939 3.36939 5.36939 
5.81049 1.36939 3.36939 5.36939 
5.8155 1.36939 3.36939 5.36939 
5.82044 1.24734 3.24734 5.24734 
5.8281 1.24734 3.24734 5.24734 
5.83053 1.24734 3.24734 5.24734 
5.83556 1.24734 3.24734 5.24734 
5.84052 1.14298 3.14298 5.14298 
5.84548 1.14298 3.14298 5.14298 
5.85053 1.14298 3.14298 5.14298 
5.85552 1.14298 3.14298 5.14298 
5.86051 1.06365 3.06365 5.06365 
5.86555 1.06365 3.06365 5.06365 
5.87053 1.06365 3.06365 5.06365 
5.87553 1.06365 3.06365 5.06365 
5.88051 1.01488 3.01488 5.01488 
5.88552 1.01488 3.01488 5.01488 
5.89118 1.01488 3.01488 5.01488 
5.89558 1.01488 3.01488 5.01488 
5.90051 1.00011 3.00011 5.00011 
5.90551 1.00011 3.00011 5.00011 
5.91053 1.00011 3.00011 5.00011 
5.91554 1.00011 3.00011 5.00011 
5.92051 1.02036 3.02036 5.02036 
5.92552 1.02036 3.02036 5.02036 
5.93053 1.02036 3.02036 5.02036 
5.93551 1.02036 3.02036 5.02036 
5.94051 1.07422 3.07422 5.07422 
5.94552 1.07422 3.07422 5.07422 
5.95053 1.07422 3.07422 5.07422 
5.95552 1.07422 3.07422 5.07422 
5.96051 1.15792 3.15792 5.15792 
5.96552 1.15792 3.15792 5.15792 
5.97053 1.15792 3.15792 5.15792 
5.97554 1.15792 3.15792 5.15792 
5.98051 1.26558 3.26558 5.26558 
5.98552 1.26558 3.26558 5.26558 
5.99052 1.26558 3.26558 5.26558 
5.99556 1.26558 3.26558 5.26558 
6.00051 1.38967 3.38967 5.38967 
6.00551 1.38967 3.38967 5.38967 
6.01053 1.38967 3.38967 5.38967 
6.01551 1.38967 3.38967 5.38967 
6.02051 1.52149 3.52149 5.52149 
6.02551 1.52149 3.52149 5.52149 
6.03053 1.52149 3.52149 5.52149 
6.03551 1.52149 3.52149 5.52149 
6.04051 1.6518 3.6518 5.6518 
6.04552 1.6518 3.6518 5.6518 
6.05053 1.6518 3.6518 5.6518 
6.05554 1.6518 3.6518 5.6518 
6.06051 1.77148 3.77148 5.77148 
6.06554 1.77148 3.77148 5.77148 
6.07053 1.77148 3.77148 5.77148 
6.07551 1.77148 3.77148 5.77148 
6.08051 1.87213 3.87213 5.87213 
6.08551 1.87213 3.87213 5.87213 
6.09053 1.87213 3.87213 5.87213 
6.09554 1.87213 3.87213 5.87213 
6.10051 1.94671 3.94671 5.94671 
6.10554 1.94671 3.94671 5.94671 
6.11053 1.94671 3.94671 5.94671 
6.11554 1.94671 3.94671 5.94671 
6.12051 1.98999 3.98999 5.98999 
6.12552 1.98999 3.98999 5.98999 
6.13053 1.98999 3.98999 5.98999 
6.13554 1.98999 3.98999 5.98999 
6.14053 1.99894 3.99894 5.99894 
6.14552 1.99894 3.99894 5.99894 
6.15053 1.99894 3.99894 5.99894 
6.15551 1.99894 3.99894 5.99894 
6.16054 1.97293 3.97293 5.97293 
6.16551 1.97293 3.97293 5.97293 
6.17053 1.97293 3.97293 5.97293 
6.17554 1.97293 3.97293 5.97293 
6.18053 1.91378 3.91378 5.91378 
6.18552 1.91378 3.91378 5.91378 
6.19053 1.91378 3.91378 5.91378 
6.19555 1.91378 3.91378 5.91378 
6.20046 1.82564 3.82564 5.82564 
6.20552 1.82564 3.82564 5.82564 
6.21053 1.82564 3.82564 5.82564 
6.21554 1.82564 3.82564 5.82564 
6.22054 1.71468 3.71468 5.71468 
6.22551 1.71468 3.71468 5.71468 
6.23053 1.71468 3.71468 5.71468 
6.23551 1.71468 3.71468 5.71468 
6.24051 1.58868 3.58868 5.58868 
6.24554 1.58868 3.58868 5.58868 
6.25053 1.58868 3.58868 5.58868 
6.25551 1.58868 3.58868 5.58868 
6.26051 1.45646 3.45646 5.45646 
6.26554 1.45646 3.45646 5.45646 
6.27053 1.45646 3.45646 5.45646 
6.27552 1.45646 3.45646 5.45646 
6.28051 1.3273 3.3273 5.3273 
6.28552 1.3273 3.3273 5.3273 
6.29053 1.3273 3.3273 5.3273 
6.29553 1.3273 3.3273 5.3273 
6.30051 1.21023 3.21023 5.21023 
6.30552 1.21023 3.21023 5.21023 
6.31053 1.21023 3.21023 5.21023 
6.31554 1.21023 3.21023 5.21023 
6.32051 1.11347 3.11348 5.11347 
6.32902 1.11347 3.11348 5.11347 
6.33051 1.11347 3.11348 5.11347 
6.33548 1.11347 3.11348 5.11347 
6.34049 1.0438 3.0438 5.0438 
6.3455 1.0438 3.0438 5.0438 
6.35049 1.0438 3.0438 5.0438 
6.35549 1.0438 3.0438 5.0438 
6.3605 1.00609 3.00609 5.00609 
6.3655 1.00609 3.00609 5.00609 
6.3705 1.00609 3.00609 5.00609 
6.3755 1.00609 3.00609 5.00609 
6.3805 1.00298 3.00298 5.00298 
6.3855 1.00298 3.00298 5.00298 
6.3905 1.00298 3.00298 5.00298 
6.39552 1.00298 3.00298 5.00298 
6.4005 1.0347 3.0347 5.0347 
6.4055 1.0347 3.0347 5.0347 
6.41049 1.0347 3.0347 5.0347 
6.4155 1.0347 3.0347 5.0347 
6.4205 1.09903 3.09903 5.09903 
6.4255 1.09903 3.09903 5.09903 
6.43049 1.09903 3.09903 5.09903 
6.4355 1.09903 3.09903 5.09903 
6.4405 1.19145 3.19145 5.19145 
6.4455 1.19145 3.19145 5.19145 
6.45049 1.19145 3.19145 5.19145 
6.45551 1.19145 3.19145 5.19145 
6.4605 1.30548 3.30548 5.30548 
6.46551 1.30548 3.30548 5.30548 
6.47049 1.30548 3.30548 5.30548 
6.4755 1.30548 3.30548 5.30548 
6.4805 1.43315 3.43315 5.43315 
6.4855 1.43315 3.43315 5.43315 
6.49049 1.43315 3.43315 5.43315 
6.4955 1.43315 3.43315 5.43315 
6.5005 1.5655 3.5655 5.5655 
6.5055 1.5655 3.5655 5.5655 
6.5105 1.5655 3.5655 5.5655 
6.5155 1.5655 3.5655 5.5655 
6.5205 1.69327 3.69327 5.69327 
6.5255 1.69327 3.69327 5.69327 
6.5305 1.69327 3.69327 5.69327 
6.5355 1.69327 3.69327 5.69327 
6.54044 1.80749 3.80749 5.80749 
6.54545 1.80749 3.80749 5.80749 
6.55049 1.80749 3.80749 5.80749 
6.5555 1.80749 3.80749 5.80749 
6.5605 1.90016 3.90016 5.90016 
6.5655 1.90016 3.90016 5.90016 
6.57049 1.90016 3.90016 5.90016 
6.5755 1.90016 3.90016 5.90016 
6.5805 1.9648 3.9648 5.9648 
6.5855 1.9648 3.9648 5.9648 
6.59049 1.9648 3.9648 5.9648 
6.59555 1.9648 3.9648 5.9648 
6.6005 1.99687 3.99687 5.99687 
6.60551 1.99687 3.99687 5.99687 
6.61049 1.99687 3.99687 5.99687 
6.6155 1.99687 3.99687 5.99687 
6.6205 1.99412 3.99412 5.99412 
6.6255 1.99412 3.99412 5.99412 
6.63044 1.99412 3.99412 5.99412 
6.6355 1.99412 3.99412 5.99412 
6.64045 1.95676 3.95676 5.95676 
6.6455 1.95676 3.95676 5.95676 
6.65044 1.95676 3.95676 5.95676 
6.6555 1.95676 3.95676 5.95676 
6.66045 1.88738 3.88738 5.88738 
6.66545 1.88738 3.88738 5.88738 
6.67044 1.88738 3.88738 5.88738 
6.67545 1.88738 3.88738 5.88738 
6.68045 1.79087 3.79087 5.79087 
6.6855 1.79087 3.79087 5.79087 
6.69049 1.79087 3.79087 5.79087 
6.6955 1.79087 3.79087 5.79087 
